origin,destination,year,value
262,752,2007,3
262,760,2007,1
262,818,2007,5
262,826,2007,1
262,840,2007,4
262,56,2008,50
262,124,2008,429
262,203,2008,2
262,231,2008,52
262,250,2008,79
262,276,2008,6
262,380,2008,1
262,404,2008,2
262,528,2008,11
262,642,2008,1
262,716,2008,1
262,752,2008,1
262,760,2008,2
262,818,2008,5
262,826,2008,1
262,840,2008,7
262,56,2009,59
262,124,2009,364
262,203,2009,2
262,231,2009,64
262,250,2009,84
262,276,2009,6
262,380,2009,1
262,404,2009,2
262,528,2009,11
262,642,2009,1
262,716,2009,1
262,752,2009,1
262,818,2009,5
262,826,2009,1
262,840,2009,20
262,36,2010,1
262,56,2010,68
262,124,2010,275
262,203,2010,2
262,231,2010,62
262,250,2010,94
262,276,2010,4
262,380,2010,1
262,404,2010,2
262,528,2010,11
262,642,2010,1
262,716,2010,1
262,760,2010,2
262,818,2010,5
262,826,2010,1
262,840,2010,36
262,56,2011,84
262,124,2011,246
262,203,2011,2
262,231,2011,70
262,246,2011,1
262,250,2011,97
262,276,2011,4
262,380,2011,1
262,404,2011,3
262,528,2011,10
262,578,2011,1
262,616,2011,1
262,642,2011,1
262,752,2011,1
262,756,2011,1
262,818,2011,4
262,826,2011,2
262,840,2011,73
262,36,2012,2
262,56,2012,94
262,124,2012,233
262,203,2012,2
262,231,2012,74
262,246,2012,1
262,250,2012,112
262,276,2012,4
262,380,2012,1
262,400,2012,1
262,404,2012,2
262,528,2012,10
262,578,2012,2
262,616,2012,1
262,642,2012,1
262,752,2012,1
262,756,2012,5
262,818,2012,4
262,826,2012,2
262,840,2012,88
262,36,2013,2
262,56,2013,113
262,124,2013,289
262,203,2013,2
262,208,2013,1
262,231,2013,75
262,246,2013,1
262,250,2013,122
262,276,2013,2
262,380,2013,1
262,404,2013,2
262,528,2013,8
262,578,2013,2
262,616,2013,1
262,752,2013,6
262,756,2013,4
262,818,2013,5
262,826,2013,2
262,840,2013,124
262,56,2014,146
262,124,2014,310
262,231,2014,76
262,250,2014,136
262,528,2014,8
262,752,2014,8
262,756,2014,5
262,818,2014,6
262,840,2014,165
265,32,2003,5
265,36,2003,16
265,40,2003,82
265,56,2003,37
265,76,2003,9
265,100,2003,1
265,112,2003,98
265,124,2003,219
265,196,2003,1
265,203,2003,18
265,208,2003,35
265,246,2003,12
265,250,2003,648
265,276,2003,2701
265,348,2003,83
265,352,2003,1
265,372,2003,51
265,380,2003,39
265,440,2003,2
265,528,2003,712
265,578,2003,48
265,604,2003,2
265,616,2003,23
265,642,2003,1
265,643,2003,6527
265,724,2003,95
265,752,2003,78
265,756,2003,48
265,804,2003,116
265,826,2003,18
265,840,2003,770
265,858,2003,1
265,32,2004,5
265,36,2004,11
265,40,2004,153
265,51,2004,1
265,56,2004,30
265,76,2004,9
265,100,2004,3
265,112,2004,107
265,124,2004,245
265,196,2004,1
265,203,2004,22
265,208,2004,45
265,246,2004,9
265,250,2004,998
265,276,2004,2639
265,348,2004,68
265,352,2004,1
265,372,2004,74
265,380,2004,41
265,440,2004,2
265,528,2004,713
265,578,2004,49
265,604,2004,2
265,616,2004,23
265,642,2004,1
265,643,2004,238
265,705,2004,4
265,724,2004,95
265,752,2004,77
265,756,2004,51
265,804,2004,86
265,826,2004,31
265,840,2004,791
265,858,2004,1
265,32,2005,5
265,36,2005,9
265,40,2005,226
265,51,2005,1
265,56,2005,30
265,76,2005,9
265,100,2005,2
265,112,2005,125
265,124,2005,290
265,196,2005,5
265,203,2005,26
265,208,2005,44
265,246,2005,7
265,250,2005,1516
265,276,2005,2664
265,348,2005,92
265,352,2005,1
265,372,2005,119
265,380,2005,41
265,440,2005,2
265,498,2005,2
265,528,2005,693
265,554,2005,1
265,578,2005,49
265,604,2005,2
265,616,2005,24
265,642,2005,1
265,643,2005,119
265,705,2005,4
265,724,2005,92
265,752,2005,96
265,756,2005,70
265,804,2005,81
265,826,2005,35
265,840,2005,817
265,858,2005,1
265,32,2006,5
265,36,2006,3
265,40,2006,291
265,51,2006,1
265,56,2006,31
265,76,2006,10
265,100,2006,3
265,112,2006,121
265,124,2006,297
265,196,2006,39
265,203,2006,21
265,208,2006,44
265,246,2006,3
265,250,2006,1668
265,276,2006,1173
265,348,2006,92
265,352,2006,1
265,372,2006,145
265,380,2006,41
265,440,2006,2
265,498,2006,5
265,528,2006,467
265,554,2006,1
265,578,2006,49
265,604,2006,2
265,616,2006,24
265,642,2006,1
265,643,2006,120
265,705,2006,4
265,724,2006,82
265,752,2006,106
265,756,2006,81
265,804,2006,80
265,826,2006,37
265,840,2006,1289
265,858,2006,1
265,32,2007,5
265,36,2007,14
265,40,2007,377
265,51,2007,1
265,56,2007,19
265,76,2007,10
265,100,2007,3
265,112,2007,123
265,124,2007,471
265,188,2007,15
265,196,2007,56
265,203,2007,27
265,208,2007,45
265,246,2007,3
265,250,2007,1786
265,276,2007,1385
265,348,2007,86
265,352,2007,1
265,372,2007,159
265,380,2007,55
265,440,2007,2
265,498,2007,5
265,528,2007,366
265,554,2007,1
265,578,2007,55
265,604,2007,2
265,616,2007,20
265,642,2007,2
265,643,2007,205
265,705,2007,4
265,724,2007,83
265,752,2007,139
265,756,2007,74
265,804,2007,5079
265,826,2007,38
265,840,2007,1093
265,858,2007,1
265,32,2008,3
265,36,2008,14
265,40,2008,532
265,51,2008,1
265,56,2008,17
265,76,2008,9
265,100,2008,3
265,112,2008,105
265,124,2008,486
265,188,2008,15
265,196,2008,74
265,203,2008,28
265,208,2008,44
265,246,2008,1
265,250,2008,1889
265,276,2008,1509
265,348,2008,93
265,352,2008,1
265,372,2008,165
265,380,2008,65
265,440,2008,2
265,498,2008,4
265,528,2008,282
265,554,2008,1
265,578,2008,55
265,604,2008,2
265,616,2008,20
265,642,2008,3
265,643,2008,670
265,705,2008,4
265,724,2008,59
265,752,2008,148
265,756,2008,65
265,804,2008,5076
265,826,2008,41
265,840,2008,1111
265,858,2008,1
265,32,2009,5
265,36,2009,10
265,40,2009,654
265,51,2009,8
265,56,2009,14
265,76,2009,10
265,100,2009,3
265,112,2009,100
265,124,2009,501
265,188,2009,15
265,196,2009,81
265,203,2009,28
265,208,2009,37
265,246,2009,1
265,250,2009,2105
265,276,2009,1943
265,348,2009,104
265,352,2009,1
265,372,2009,169
265,380,2009,89
265,440,2009,2
265,470,2009,3
265,498,2009,5
265,528,2009,216
265,554,2009,1
265,578,2009,55
265,604,2009,2
265,616,2009,19
265,620,2009,2
265,642,2009,3
265,643,2009,2329
265,705,2009,4
265,724,2009,43
265,752,2009,165
265,756,2009,78
265,792,2009,1
265,804,2009,5079
265,826,2009,43
265,840,2009,1091
265,858,2009,1
265,32,2010,5
265,36,2010,9
265,40,2010,730
265,51,2010,11
265,56,2010,19
265,76,2010,10
265,100,2010,3
265,112,2010,96
265,124,2010,495
265,188,2010,15
265,191,2010,4
265,196,2010,85
265,203,2010,28
265,208,2010,28
265,246,2010,1
265,250,2010,2153
265,276,2010,2034
265,348,2010,92
265,352,2010,1
265,372,2010,172
265,380,2010,84
265,440,2010,2
265,470,2010,3
265,498,2010,8
265,528,2010,173
265,554,2010,1
265,578,2010,52
265,604,2010,2
265,616,2010,11
265,620,2010,2
265,642,2010,3
265,643,2010,2478
265,705,2010,1
265,724,2010,34
265,752,2010,173
265,756,2010,76
265,804,2010,571
265,826,2010,46
265,840,2010,928
265,858,2010,1
265,32,2011,5
265,36,2011,6
265,40,2011,774
265,51,2011,11
265,56,2011,19
265,76,2011,10
265,100,2011,5
265,112,2011,94
265,124,2011,506
265,188,2011,15
265,191,2011,4
265,196,2011,85
265,203,2011,28
265,208,2011,28
265,246,2011,3
265,250,2011,2249
265,276,2011,2105
265,300,2011,13
265,348,2011,87
265,372,2011,168
265,380,2011,89
265,440,2011,2
265,470,2011,3
265,498,2011,8
265,528,2011,146
265,554,2011,1
265,578,2011,13
265,604,2011,2
265,616,2011,14
265,620,2011,3
265,642,2011,3
265,643,2011,1900
265,724,2011,26
265,752,2011,177
265,756,2011,80
265,804,2011,568
265,826,2011,59
265,840,2011,802
265,858,2011,1
265,32,2012,5
265,36,2012,6
265,40,2012,819
265,51,2012,8
265,56,2012,26
265,76,2012,10
265,100,2012,6
265,112,2012,92
265,124,2012,504
265,188,2012,15
265,191,2012,4
265,196,2012,85
265,203,2012,32
265,208,2012,20
265,233,2012,3
265,246,2012,3
265,250,2012,2391
265,276,2012,2202
265,300,2012,31
265,348,2012,88
265,372,2012,150
265,380,2012,90
265,440,2012,2
265,470,2012,3
265,498,2012,5
265,528,2012,117
265,554,2012,1
265,578,2012,10
265,604,2012,2
265,616,2012,14
265,620,2012,3
265,642,2012,3
265,643,2012,1404
265,724,2012,26
265,752,2012,170
265,756,2012,85
265,804,2012,66
265,826,2012,66
265,840,2012,693
265,858,2012,1
265,32,2013,5
265,36,2013,9
265,40,2013,788
265,51,2013,8
265,56,2013,33
265,76,2013,10
265,100,2013,6
265,112,2013,90
265,124,2013,485
265,188,2013,15
265,191,2013,4
265,196,2013,85
265,203,2013,39
265,208,2013,21
265,233,2013,3
265,246,2013,4
265,250,2013,2571
265,276,2013,333
265,300,2013,84
265,348,2013,45
265,372,2013,72
265,380,2013,109
265,440,2013,3
265,470,2013,3
265,498,2013,4
265,528,2013,111
265,554,2013,1
265,578,2013,10
265,604,2013,2
265,616,2013,71
265,620,2013,3
265,642,2013,3
265,643,2013,762
265,724,2013,17
265,752,2013,158
265,756,2013,83
265,804,2013,63
265,826,2013,56
265,840,2013,608
265,858,2013,1
265,32,2014,5
265,36,2014,10
265,40,2014,788
265,51,2014,8
265,56,2014,36
265,76,2014,10
265,112,2014,87
265,124,2014,474
265,188,2014,15
265,196,2014,85
265,203,2014,38
265,208,2014,11
265,250,2014,2714
265,276,2014,343
265,300,2014,264
265,348,2014,45
265,372,2014,70
265,380,2014,130
265,528,2014,89
265,578,2014,9
265,616,2014,70
265,643,2014,537
265,724,2014,13
265,752,2014,161
265,756,2014,87
265,804,2014,62
265,826,2014,41
265,840,2014,496
266,124,2003,8
266,276,2003,22
266,380,2003,1
266,724,2003,1
266,840,2003,7
266,124,2004,15
266,276,2004,19
266,380,2004,1
266,724,2004,1
266,756,2004,1
266,840,2004,16
266,56,2005,2
266,124,2005,27
266,250,2005,6
266,276,2005,16
266,380,2005,1
266,528,2005,3
266,724,2005,1
266,756,2005,1
266,840,2005,24
266,56,2006,10
266,124,2006,28
266,250,2006,7
266,276,2006,10
266,380,2006,1
266,528,2006,3
266,724,2006,4
266,756,2006,1
266,840,2006,31
266,56,2007,8
266,124,2007,41
266,250,2007,13
266,276,2007,9
266,380,2007,1
266,528,2007,3
266,724,2007,4
266,756,2007,1
266,840,2007,36
266,56,2008,3
266,120,2008,6
266,124,2008,49
266,250,2008,15
266,276,2008,10
266,380,2008,1
266,528,2008,3
266,724,2008,4
266,756,2008,1
266,840,2008,37
266,56,2009,2
266,120,2009,6
266,124,2009,50
266,250,2009,20
266,276,2009,10
266,380,2009,2
266,528,2009,3
266,724,2009,4
266,756,2009,3
266,840,2009,44
266,56,2010,2
266,120,2010,9
266,124,2010,54
266,250,2010,22
266,276,2010,11
266,380,2010,3
266,528,2010,3
266,724,2010,4
266,756,2010,5
266,840,2010,52
266,56,2011,9
266,120,2011,3
266,124,2011,52
266,250,2011,25
266,276,2011,13
266,380,2011,4
266,528,2011,3
266,724,2011,3
266,756,2011,6
266,840,2011,55
266,56,2012,10
266,120,2012,3
266,124,2012,55
266,250,2012,27
266,276,2012,11
266,380,2012,8
266,528,2012,3
266,724,2012,3
266,756,2012,5
266,840,2012,58
266,56,2013,10
266,120,2013,3
266,124,2013,55
266,250,2013,32
266,276,2013,2
266,380,2013,10
266,528,2013,3
266,724,2013,3
266,756,2013,5
266,840,2013,53
266,56,2014,9
266,124,2014,56
266,250,2014,31
266,380,2014,14
266,840,2014,44
270,40,2003,6
270,124,2003,18
270,208,2003,2
270,250,2003,40
270,276,2003,180
270,352,2003,1
270,372,2003,3
270,380,2003,12
270,528,2003,8
270,620,2003,1
270,686,2003,14
270,724,2003,12
270,752,2003,7
270,756,2003,12
270,826,2003,188
270,840,2003,242
270,40,2004,13
270,124,2004,9
270,250,2004,40
270,276,2004,120
270,352,2004,1
270,372,2004,3
270,380,2004,15
270,528,2004,8
270,620,2004,1
270,686,2004,17
270,724,2004,12
270,752,2004,7
270,756,2004,11
270,826,2004,191
270,840,2004,236
270,40,2005,12
270,76,2005,1
270,124,2005,16
270,250,2005,44
270,276,2005,1041
270,372,2005,5
270,380,2005,15
270,528,2005,7
270,578,2005,1
270,620,2005,1
270,686,2005,17
270,724,2005,12
270,752,2005,9
270,756,2005,11
270,826,2005,202
270,840,2005,289
270,40,2006,19
270,76,2006,1
270,124,2006,31
270,246,2006,1
270,250,2006,45
270,276,2006,137
270,372,2006,6
270,380,2006,26
270,528,2006,6
270,578,2006,1
270,620,2006,1
270,686,2006,14
270,724,2006,11
270,752,2006,18
270,756,2006,16
270,826,2006,200
270,840,2006,721
270,36,2007,1
270,40,2007,24
270,76,2007,1
270,124,2007,40
270,203,2007,2
270,246,2007,8
270,250,2007,44
270,276,2007,115
270,324,2007,1
270,372,2007,7
270,380,2007,81
270,528,2007,10
270,578,2007,2
270,620,2007,1
270,686,2007,15
270,724,2007,11
270,752,2007,9
270,756,2007,18
270,780,2007,1
270,826,2007,233
270,840,2007,642
270,862,2007,1
270,36,2008,2
270,40,2008,33
270,76,2008,1
270,124,2008,45
270,203,2008,2
270,246,2008,8
270,250,2008,53
270,276,2008,114
270,324,2008,1
270,372,2008,7
270,380,2008,123
270,466,2008,5
270,528,2008,14
270,578,2008,2
270,604,2008,1
270,620,2008,1
270,724,2008,2
270,752,2008,11
270,756,2008,21
270,780,2008,2
270,826,2008,258
270,840,2008,644
270,862,2008,2
270,32,2009,1
270,36,2009,3
270,40,2009,48
270,76,2009,1
270,124,2009,41
270,203,2009,2
270,246,2009,11
270,250,2009,79
270,276,2009,469
270,324,2009,1
270,372,2009,7
270,380,2009,207
270,466,2009,5
270,528,2009,15
270,578,2009,4
270,604,2009,3
270,620,2009,1
270,686,2009,2
270,724,2009,8
270,752,2009,15
270,756,2009,25
270,780,2009,2
270,826,2009,307
270,840,2009,714
270,862,2009,2
270,32,2010,1
270,36,2010,3
270,40,2010,71
270,76,2010,2
270,124,2010,49
270,203,2010,2
270,246,2010,13
270,250,2010,87
270,276,2010,469
270,324,2010,1
270,372,2010,7
270,380,2010,216
270,466,2010,5
270,528,2010,19
270,578,2010,5
270,604,2010,4
270,620,2010,1
270,724,2010,8
270,752,2010,27
270,756,2010,30
270,780,2010,2
270,826,2010,443
270,840,2010,775
270,862,2010,2
270,32,2011,1
270,36,2011,3
270,40,2011,83
270,76,2011,2
270,124,2011,51
270,203,2011,2
270,246,2011,16
270,250,2011,110
270,276,2011,473
270,324,2011,1
270,372,2011,5
270,380,2011,222
270,466,2011,5
270,484,2011,1
270,528,2011,22
270,578,2011,7
270,604,2011,4
270,620,2011,1
270,624,2011,5
270,686,2011,2
270,724,2011,9
270,752,2011,34
270,756,2011,28
270,788,2011,2
270,826,2011,605
270,840,2011,887
270,862,2011,2
270,32,2012,2
270,36,2012,3
270,40,2012,90
270,76,2012,2
270,124,2012,59
270,203,2012,2
270,246,2012,16
270,250,2012,120
270,276,2012,502
270,324,2012,1
270,372,2012,5
270,380,2012,299
270,504,2012,1
270,528,2012,22
270,578,2012,7
270,604,2012,4
270,620,2012,2
270,624,2012,5
270,686,2012,2
270,724,2012,8
270,729,2012,1
270,752,2012,45
270,756,2012,32
270,780,2012,1
270,826,2012,794
270,840,2012,1049
270,862,2012,2
270,32,2013,2
270,36,2013,3
270,40,2013,101
270,56,2013,19
270,76,2013,4
270,124,2013,72
270,203,2013,2
270,246,2013,18
270,250,2013,140
270,276,2013,126
270,300,2013,1
270,324,2013,1
270,372,2013,2
270,380,2013,642
270,430,2013,1
270,442,2013,2
270,504,2013,1
270,528,2013,27
270,578,2013,12
270,604,2013,4
270,620,2013,4
270,624,2013,5
270,642,2013,2
270,686,2013,9
270,724,2013,8
270,729,2013,1
270,752,2013,78
270,756,2013,35
270,780,2013,2
270,788,2013,1
270,826,2013,937
270,840,2013,1133
270,862,2013,2
270,40,2014,101
270,56,2014,19
270,124,2014,78
270,246,2014,33
270,250,2014,164
270,276,2014,144
270,300,2014,11
270,380,2014,1923
270,528,2014,34
270,578,2014,14
270,624,2014,5
270,686,2014,36
270,724,2014,8
270,752,2014,99
270,756,2014,50
270,826,2014,1102
270,840,2014,1264
276,36,2003,12
276,56,2003,6
276,124,2003,663
276,250,2003,10
276,528,2003,2
276,600,2003,1
276,752,2003,1
276,756,2003,2
276,840,2003,28
276,36,2004,11
276,56,2004,6
276,124,2004,17
276,250,2004,10
276,528,2004,2
276,600,2004,1
276,752,2004,1
276,840,2004,30
276,36,2005,9
276,56,2005,5
276,124,2005,18
276,250,2005,9
276,528,2005,3
276,578,2005,1
276,600,2005,1
276,752,2005,1
276,756,2005,2
276,840,2005,29
276,36,2006,3
276,56,2006,4
276,124,2006,28
276,250,2006,10
276,528,2006,3
276,578,2006,1
276,600,2006,1
276,752,2006,2
276,756,2006,1
276,840,2006,61
276,56,2007,4
276,124,2007,41
276,218,2007,1
276,250,2007,11
276,528,2007,3
276,578,2007,1
276,600,2007,1
276,752,2007,2
276,756,2007,1
276,840,2007,64
276,56,2008,4
276,124,2008,73
276,188,2008,1
276,218,2008,1
276,250,2008,11
276,528,2008,3
276,578,2008,1
276,600,2008,1
276,752,2008,6
276,756,2008,2
276,840,2008,63
276,56,2009,4
276,124,2009,81
276,188,2009,1
276,218,2009,1
276,250,2009,10
276,528,2009,3
276,578,2009,1
276,600,2009,1
276,752,2009,6
276,756,2009,1
276,840,2009,61
276,36,2010,1
276,56,2010,3
276,124,2010,80
276,188,2010,1
276,218,2010,1
276,528,2010,3
276,578,2010,1
276,600,2010,1
276,752,2010,5
276,756,2010,2
276,826,2010,1
276,840,2010,65
276,56,2011,3
276,124,2011,84
276,188,2011,1
276,218,2011,1
276,250,2011,10
276,528,2011,1
276,578,2011,1
276,600,2011,1
276,752,2011,6
276,756,2011,1
276,826,2011,1
276,840,2011,64
276,36,2012,2
276,56,2012,3
276,124,2012,89
276,188,2012,1
276,218,2012,1
276,250,2012,10
276,528,2012,1
276,578,2012,1
276,600,2012,1
276,752,2012,6
276,756,2012,2
276,826,2012,1
276,840,2012,64
276,36,2013,2
276,56,2013,1
276,124,2013,90
276,188,2013,1
276,218,2013,1
276,250,2013,9
276,528,2013,1
276,578,2013,1
276,600,2013,1
276,752,2013,6
276,756,2013,2
276,826,2013,1
276,840,2013,59
276,36,2014,5
276,124,2014,87
276,250,2014,8
276,752,2014,6
276,840,2014,59
288,32,2003,5
288,36,2003,4
288,40,2003,26
288,56,2003,7
288,76,2003,4
288,100,2003,1
288,124,2003,207
288,148,2003,15
288,203,2003,21
288,204,2003,2
288,208,2003,1
288,218,2003,1
288,246,2003,18
288,250,2003,684
288,266,2003,1
288,276,2003,1435
288,300,2003,6
288,324,2003,5
288,348,2003,4
288,352,2003,1
288,372,2003,25
288,380,2003,10
288,384,2003,20
288,430,2003,1
288,484,2003,1
288,528,2003,33
288,558,2003,1
288,566,2003,86
288,578,2003,7
288,586,2003,1
288,642,2003,1
288,686,2003,2
288,710,2003,5
288,716,2003,6
288,724,2003,4
288,752,2003,6
288,756,2003,6
288,768,2003,11208
288,826,2003,1897
288,840,2003,109
288,854,2003,1
288,858,2003,1
288,32,2004,5
288,36,2004,31
288,40,2004,29
288,56,2004,6
288,76,2004,4
288,124,2004,204
288,196,2004,1
288,203,2004,21
288,204,2004,2
288,218,2004,1
288,246,2004,15
288,250,2004,677
288,266,2004,1
288,276,2004,1491
288,300,2004,6
288,348,2004,12
288,352,2004,1
288,372,2004,39
288,380,2004,64
288,384,2004,20
288,484,2004,1
288,528,2004,28
288,558,2004,1
288,566,2004,87
288,578,2004,7
288,586,2004,1
288,642,2004,1
288,686,2004,2
288,710,2004,5
288,716,2004,17
288,724,2004,4
288,752,2004,5
288,756,2004,6
288,768,2004,10000
288,826,2004,1873
288,840,2004,102
288,854,2004,1
288,858,2004,1
288,32,2005,7
288,36,2005,68
288,40,2005,20
288,56,2005,4
288,76,2005,6
288,100,2005,1
288,124,2005,241
288,196,2005,1
288,203,2005,19
288,204,2005,2
288,218,2005,1
288,246,2005,15
288,250,2005,635
288,266,2005,1
288,276,2005,7136
288,300,2005,5
288,348,2005,10
288,372,2005,44
288,380,2005,95
288,384,2005,20
288,484,2005,1
288,528,2005,14
288,558,2005,1
288,566,2005,70
288,578,2005,9
288,586,2005,1
288,624,2005,1
288,642,2005,1
288,686,2005,1
288,710,2005,8
288,724,2005,4
288,752,2005,5
288,756,2005,6
288,768,2005,8000
288,826,2005,1877
288,840,2005,101
288,854,2005,1
288,858,2005,1
288,32,2006,11
288,36,2006,77
288,40,2006,19
288,56,2006,8
288,76,2006,6
288,100,2006,1
288,124,2006,259
288,196,2006,1
288,203,2006,18
288,218,2006,1
288,246,2006,15
288,250,2006,595
288,266,2006,1
288,276,2006,1491
288,300,2006,5
288,348,2006,10
288,372,2006,46
288,380,2006,127
288,384,2006,39
288,484,2006,1
288,528,2006,8
288,558,2006,1
288,566,2006,69
288,578,2006,9
288,586,2006,1
288,624,2006,1
288,642,2006,1
288,686,2006,1
288,710,2006,8
288,724,2006,5
288,752,2006,5
288,756,2006,6
288,768,2006,5000
288,826,2006,1870
288,840,2006,243
288,858,2006,1
288,32,2007,11
288,36,2007,15
288,40,2007,18
288,56,2007,4
288,68,2007,1
288,76,2007,6
288,100,2007,1
288,124,2007,495
288,188,2007,2
288,196,2007,1
288,203,2007,18
288,204,2007,1
288,218,2007,2
288,246,2007,18
288,250,2007,578
288,266,2007,1
288,276,2007,1309
288,300,2007,4
288,348,2007,11
288,372,2007,49
288,380,2007,307
288,384,2007,5
288,410,2007,1
288,422,2007,1
288,430,2007,2
288,484,2007,1
288,528,2007,5
288,558,2007,1
288,566,2007,69
288,578,2007,1
288,586,2007,1
288,604,2007,1
288,624,2007,1
288,642,2007,1
288,643,2007,1
288,686,2007,1
288,710,2007,8
288,724,2007,4
288,752,2007,5
288,756,2007,4
288,826,2007,1860
288,840,2007,236
288,854,2007,1
288,858,2007,1
288,32,2008,20
288,36,2008,19
288,40,2008,23
288,56,2008,4
288,68,2008,1
288,76,2008,6
288,100,2008,1
288,120,2008,4
288,124,2008,444
288,152,2008,2
288,188,2008,2
288,196,2008,1
288,203,2008,17
288,204,2008,1
288,208,2008,1
288,218,2008,2
288,246,2008,19
288,250,2008,569
288,266,2008,1
288,276,2008,1339
288,300,2008,4
288,348,2008,11
288,372,2008,52
288,380,2008,440
288,384,2008,4
288,410,2008,1
288,422,2008,1
288,430,2008,2
288,466,2008,11
288,484,2008,3
288,528,2008,3
288,558,2008,1
288,566,2008,69
288,578,2008,1
288,586,2008,1
288,604,2008,1
288,620,2008,1
288,624,2008,1
288,643,2008,1
288,686,2008,1
288,710,2008,8
288,724,2008,3
288,752,2008,4
288,756,2008,7
288,768,2008,8113
288,826,2008,1802
288,840,2008,216
288,854,2008,2
288,858,2008,1
288,862,2008,1
288,32,2009,26
288,36,2009,23
288,40,2009,31
288,56,2009,8
288,68,2009,1
288,76,2009,6
288,100,2009,1
288,120,2009,4
288,124,2009,418
288,170,2009,1
288,188,2009,2
288,196,2009,1
288,203,2009,11
288,204,2009,1
288,208,2009,1
288,218,2009,2
288,246,2009,21
288,250,2009,573
288,266,2009,1
288,276,2009,4270
288,300,2009,3
288,348,2009,3
288,372,2009,56
288,380,2009,602
288,384,2009,4
288,410,2009,2
288,422,2009,1
288,430,2009,2
288,466,2009,11
288,484,2009,3
288,528,2009,3
288,566,2009,69
288,578,2009,2
288,586,2009,1
288,591,2009,1
288,604,2009,1
288,620,2009,1
288,624,2009,1
288,686,2009,1
